 2.393e+00  2.153e-01  2.693e-01  8.053e-01  1.209e+00
 2.415e+00  2.176e-01  2.723e-01  8.084e-01  1.204e+00
 2.433e+00  2.200e-01  2.753e-01  8.115e-01  1.199e+00
 2.453e+00  2.224e-01  2.782e-01  8.146e-01  1.194e+00
 2.473e+00  2.247e-01  2.812e-01  8.177e-01  1.189e+00
 2.494e+00  2.271e-01  2.841e-01  8.208e-01  1.185e+00
 2.513e+00  2.295e-01  2.871e-01  8.239e-01  1.180e+00
 2.533e+00  2.318e-01  2.900e-01  8.270e-01  1.175e+00
 2.553e+00  2.342e-01  2.930e-01  8.301e-01  1.170e+00
 2.573e+00  2.365e-01  2.959e-01  8.332e-01  1.165e+00
 2.594e+00  2.389e-01  2.988e-01  8.362e-01  1.160e+00
 2.613e+00  2.413e-01  3.018e-01  8.393e-01  1.155e+00
 2.636e+00  2.436e-01  3.047e-01  8.424e-01  1.150e+00
 2.652e+00  2.460e-01  3.076e-01  8.455e-01  1.146e+00
 2.672e+00  2.483e-01  3.106e-01  8.485e-01  1.141e+00
 2.693e+00  2.506e-01  3.135e-01  8.516e-01  1.136e+00
 2.712e+00  2.530e-01  3.164e-01  8.547e-01  1.131e+00
 2.735e+00  2.553e-01  3.193e-01  8.577e-01  1.126e+00
 2.753e+00  2.576e-01  3.222e-01  8.608e-01  1.121e+00
 2.772e+00  2.600e-01  3.252e-01  8.638e-01  1.117e+00
 2.793e+00  2.623e-01  3.281e-01  8.669e-01  1.112e+00
 2.813e+00  2.646e-01  3.310e-01  8.699e-01  1.107e+00
 2.835e+00  2.669e-01  3.339e-01  8.729e-01  1.102e+00
 2.853e+00  2.693e-01  3.368e-01  8.760e-01  1.097e+00
 2.873e+00  2.716e-01  3.397e-01  8.790e-01  1.093e+00
 2.893e+00  2.739e-01  3.425e-01  8.820e-01  1.088e+00
 2.913e+00  2.762e-01  3.454e-01  8.851e-01  1.083e+00
 2.936e+00  2.785e-01  3.483e-01  8.881e-01  1.078e+00
 2.953e+00  2.808e-01  3.512e-01  8.911e-01  1.074e+00
 2.973e+00  2.831e-01  3.541e-01  8.941e-01  1.069e+00
 2.992e+00  2.854e-01  3.570e-01  8.971e-01  1.064e+00
 3.012e+00  2.877e-01  3.598e-01  9.001e-01  1.059e+00
 3.032e+00  2.900e-01  3.627e-01  9.031e-01  1.055e+00
 3.052e+00  2.923e-01  3.655e-01  9.061e-01  1.050e+00
 3.072e+00  2.946e-01  3.684e-01  9.091e-01  1.045e+00
 3.093e+00  2.968e-01  3.712e-01  9.121e-01  1.040e+00
 3.114e+00  2.991e-01  3.741e-01  9.151e-01  1.036e+00
 3.133e+00  3.014e-01  3.769e-01  9.181e-01  1.031e+00
 3.156e+00  3.037e-01  3.797e-01  9.210e-01  1.026e+00
 3.173e+00  3.059e-01  3.826e-01  9.240e-01  1.022e+00
 3.193e+00  3.082e-01  3.854e-01  9.270e-01  1.017e+00
 3.214e+00  3.104e-01  3.882e-01  9.299e-01  1.012e+00
 3.233e+00  3.127e-01  3.911e-01  9.329e-01  1.008e+00
 3.256e+00  3.150e-01  3.939e-01  9.358e-01  1.003e+00
 3.273e+00  3.172e-01  3.967e-01  9.388e-01  9.983e-01
 3.293e+00  3.195e-01  3.995e-01  9.417e-01  9.936e-01
 3.314e+00  3.217e-01  4.023e-01  9.447e-01  9.890e-01
 3.332e+00  3.240e-01  4.051e-01  9.476e-01  9.843e-01
 3.356e+00  3.262e-01  4.079e-01  9.505e-01  9.797e-01
 3.372e+00  3.284e-01  4.107e-01  9.535e-01  9.751e-01
 3.392e+00  3.307e-01  4.135e-01  9.564e-01  9.705e-01
 3.413e+00  3.329e-01  4.162e-01  9.593e-01  9.659e-01
 3.433e+00  3.351e-01  4.190e-01  9.622e-01  9.613e-01
 3.457e+00  3.373e-01  4.218e-01  9.651e-01  9.567e-01
 3.472e+00  3.396e-01  4.246e-01  9.680e-01  9.521e-01
 3.494e+00  3.418e-01  4.273e-01  9.709e-01  9.475e-01
 3.514e+00  3.440e-01  4.301e-01  9.738e-01  9.429e-01
 3.532e+00  3.462e-01  4.328e-01  9.767e-01  9.384e-01
 3.553e+00  3.484e-01  4.356e-01  9.796e-01  9.338e-01
 3.573e+00  3.506e-01  4.383e-01  9.825e-01  9.293e-01
 3.594e+00  3.528e-01  4.411e-01  9.853e-01  9.247e-01
 3.614e+00  3.550e-01  4.438e-01  9.882e-01  9.202e-01
 3.633e+00  3.572e-01  4.466e-01  9.911e-01  9.157e-01
 3.653e+00  3.594e-01  4.493e-01  9.940e-01  9.111e-01
 3.676e+00  3.616e-01  4.520e-01  9.968e-01  9.066e-01
 3.692e+00  3.637e-01  4.548e-01  9.997e-01  9.021e-01
 3.712e+00  3.659e-01  4.575e-01  1.003e+00  8.976e-01
 3.732e+00  3.681e-01  4.602e-01  1.005e+00  8.931e-01
 3.753e+00  3.703e-01  4.629e-01  1.008e+00  8.886e-01
 3.775e+00  3.724e-01  4.656e-01  1.011e+00  8.841e-01
 3.792e+00  3.746e-01  4.683e-01  1.014e+00  8.797e-01
 3.813e+00  3.768e-01  4.710e-01  1.017e+00  8.752e-01
 3.833e+00  3.789e-01  4.737e-01  1.020e+00  8.707e-01
 3.853e+00  3.811e-01  4.764e-01  1.022e+00  8.663e-01
 3.877e+00  3.832e-01  4.791e-01  1.025e+00  8.618e-01
 3.893e+00  3.854e-01  4.818e-01  1.028e+00  8.574e-01
 3.913e+00  3.875e-01  4.845e-01  1.031e+00  8.529e-01
 3.933e+00  3.897e-01  4.871e-01  1.034e+00  8.485e-01
 3.953e+00  3.918e-01  4.898e-01  1.036e+00  8.441e-01
 3.976e+00  3.940e-01  4.925e-01  1.039e+00  8.396e-01
 3.993e+00  3.961e-01  4.952e-01  1.042e+00  8.352e-01
 4.013e+00  3.982e-01  4.978e-01  1.045e+00  8.308e-01
 4.034e+00  4.004e-01  5.005e-01  1.048e+00  8.264e-01
 4.052e+00  4.025e-01  5.031e-01  1.050e+00  8.220e-01
 4.072e+00  4.046e-01  5.058e-01  1.053e+00  8.176e-01
 4.092e+00  4.068e-01  5.084e-01  1.056e+00  8.132e-01
 4.112e+00  4.089e-01  5.111e-01  1.059e+00  8.088e-01
 4.133e+00  4.110e-01  5.137e-01  1.062e+00  8.045e-01
 4.152e+00  4.131e-01  5.164e-01  1.064e+00  8.001e-01
 4.172e+00  4.152e-01  5.190e-01  1.067e+00  7.957e-01
 4.196e+00  4.173e-01  5.216e-01  1.070e+00  7.914e-01
 4.212e+00  4.194e-01  5.243e-01  1.073e+00  7.870e-01
 4.234e+00  4.215e-01  5.269e-01  1.075e+00  7.827e-01
 4.252e+00  4.236e-01  5.295e-01  1.078e+00  7.783e-01
 4.273e+00  4.257e-01  5.322e-01  1.081e+00  7.740e-01
 4.297e+00  4.278e-01  5.348e-01  1.084e+00  7.696e-01
 4.314e+00  4.299e-01  5.374e-01  1.086e+00  7.653e-01
 4.334e+00  4.320e-01  5.400e-01  1.089e+00  7.610e-01
 4.353e+00  4.341e-01  5.426e-01  1.092e+00  7.566e-01
 4.372e+00  4.362e-01  5.453e-01  1.095e+00  7.523e-01
 4.396e+00  4.383e-01  5.479e-01  1.097e+00  7.480e-01
 4.412e+00  4.404e-01  5.505e-01  1.100e+00  7.437e-01
 4.433e+00  4.425e-01  5.531e-01  1.103e+00  7.394e-01
 4.452e+00  4.445e-01  5.557e-01  1.105e+00  7.351e-01
 4.472e+00  4.466e-01  5.583e-01  1.108e+00  7.308e-01
 4.495e+00  4.487e-01  5.608e-01  1.111e+00  7.265e-01
 4.512e+00  4.507e-01  5.634e-01  1.114e+00  7.222e-01
 4.532e+00  4.528e-01  5.660e-01  1.116e+00  7.179e-01
 4.553e+00  4.549e-01  5.686e-01  1.119e+00  7.137e-01
 4.573e+00  4.570e-01  5.712e-01  1.122e+00  7.094e-01
 4.593e+00  4.590e-01  5.738e-01  1.124e+00  7.051e-01
 4.613e+00  4.611e-01  5.763e-01  1.127e+00  7.009e-01
 4.633e+00  4.631e-01  5.789e-01  1.130e+00  6.966e-01
 4.653e+00  4.652e-01  5.815e-01  1.133e+00  6.923e-01
 4.673e+00  4.673e-01  5.841e-01  1.135e+00  6.881e-01
 4.693e+00  4.693e-01  5.866e-01  1.138e+00  6.838e-01
 4.717e+00  4.714e-01  5.892e-01  1.141e+00  6.796e-01
 4.733e+00  4.734e-01  5.918e-01  1.143e+00  6.753e-01
 4.755e+00  4.755e-01  5.943e-01  1.146e+00  6.711e-01
 4.772e+00  4.775e-01  5.969e-01  1.149e+00  6.668e-01
 4.792e+00  4.796e-01  5.995e-01  1.151e+00  6.626e-01
 4.816e+00  4.816e-01  6.020e-01  1.154e+00  6.584e-01
 4.832e+00  4.837e-01  6.046e-01  1.157e+00  6.541e-01
 4.853e+00  4.857e-01  6.071e-01  1.159e+00  6.499e-01
 4.872e+00  4.878e-01  6.097e-01  1.162e+00  6.457e-01
 4.892e+00  4.898e-01  6.122e-01  1.165e+00  6.415e-01
 4.915e+00  4.919e-01  6.148e-01  1.167e+00  6.372e-01
 4.933e+00  4.939e-01  6.173e-01  1.170e+00  6.330e-01
 4.953e+00  4.959e-01  6.199e-01  1.173e+00  6.288e-01
 4.973e+00  4.980e-01  6.224e-01  1.175e+00  6.246e-01
 4.993e+00  5.000e-01  6.250e-01  1.178e+00  6.204e-01
 5.016e+00  5.021e-01  6.275e-01  1.181e+00  6.162e-01
 5.033e+00  5.041e-01  6.300e-01  1.183e+00  6.120e-01
 5.054e+00  5.061e-01  6.326e-01  1.186e+00  6.078e-01
 5.073e+00  5.081e-01  6.351e-01  1.189e+00  6.036e-01
 5.094e+00  5.102e-01  6.376e-01  1.191e+00  5.994e-01
 5.118e+00  5.122e-01  6.402e-01  1.194e+00  5.952e-01
 5.134e+00  5.142e-01  6.427e-01  1.197e+00  5.910e-01
 5.153e+00  5.163e-01  6.453e-01  1.199e+00  5.868e-01
 5.172e+00  5.183e-01  6.478e-01  1.202e+00  5.826e-01
 5.192e+00  5.203e-01  6.503e-01  1.205e+00  5.784e-01
 5.212e+00  5.223e-01  6.528e-01  1.207e+00  5.743e-01
 5.233e+00  5.244e-01  6.554e-01  1.210e+00  5.701e-01
 5.254e+00  5.264e-01  6.579e-01  1.213e+00  5.659e-01
 5.273e+00  5.284e-01  6.604e-01  1.215e+00  5.618e-01
 5.293e+00  5.304e-01  6.629e-01  1.218e+00  5.576e-01
 5.313e+00  5.324e-01  6.654e-01  1.220e+00  5.534e-01
 5.336e+00  5.344e-01  6.680e-01  1.223e+00  5.493e-01
 5.354e+00  5.364e-01  6.705e-01  1.226e+00  5.451e-01
 5.373e+00  5.385e-01  6.730e-01  1.228e+00  5.409e-01
 5.393e+00  5.405e-01  6.755e-01  1.231e+00  5.367e-01
 5.414e+00  5.425e-01  6.780e-01  1.234e+00  5.326e-01
 5.437e+00  5.445e-01  6.805e-01  1.236e+00  5.284e-01
 5.454e+00  5.465e-01  6.831e-01  1.239e+00  5.243e-01
 5.472e+00  5.485e-01  6.856e-01  1.242e+00  5.201e-01
 5.493e+00  5.505e-01  6.881e-01  1.244e+00  5.159e-01
 5.513e+00  5.525e-01  6.906e-01  1.247e+00  5.118e-01
 5.537e+00  5.545e-01  6.931e-01  1.249e+00  5.076e-01
 5.553e+00  5.566e-01  6.956e-01  1.252e+00  5.035e-01
 5.573e+00  5.586e-01  6.981e-01  1.255e+00  4.993e-01
 5.593e+00  5.606e-01  7.006e-01  1.257e+00  4.952e-01
 5.613e+00  5.626e-01  7.031e-01  1.260e+00  4.910e-01
 5.637e+00  5.646e-01  7.056e-01  1.263e+00  4.869e-01
 5.653e+00  5.666e-01  7.081e-01  1.265e+00  4.828e-01
 5.674e+00  5.686e-01  7.107e-01  1.268e+00  4.786e-01
 5.693e+00  5.706e-01  7.132e-01  1.270e+00  4.745e-01
 5.714e+00  5.726e-01  7.157e-01  1.273e+00  4.703e-01
 5.734e+00  5.746e-01  7.182e-01  1.276e+00  4.662e-01
 5.783e+00  5.766e-01  7.207e-01  1.278e+00  4.620e-01
 5.814e+00  5.786e-01  7.232e-01  1.281e+00  4.579e-01
 5.850e+00  5.807e-01  7.258e-01  1.284e+00  4.536e-01
 5.881e+00  5.828e-01  7.284e-01  1.286e+00  4.492e-01
 5.924e+00  5.849e-01  7.311e-01  1.289e+00  4.448e-01
 5.950e+00  5.871e-01  7.339e-01  1.292e+00  4.402e-01
 5.965e+00  5.894e-01  7.367e-01  1.295e+00  4.356e-01
 5.979e+00  5.917e-01  7.395e-01  1.298e+00  4.308e-01
 5.994e+00  5.939e-01  7.424e-01  1.301e+00  4.262e-01
 6.008e+00  5.962e-01  7.452e-01  1.304e+00  4.215e-01
 6.022e+00  5.984e-01  7.479e-01  1.307e+00  4.169e-01
 6.033e+00  6.006e-01  7.507e-01  1.310e+00  4.124e-01
 6.038e+00  6.028e-01  7.534e-01  1.313e+00  4.079e-01
 6.044e+00  6.049e-01  7.561e-01  1.315e+00  4.035e-01
 6.049e+00  6.070e-01  7.587e-01  1.318e+00  3.991e-01
 6.055e+00  6.091e-01  7.613e-01  1.321e+00  3.949e-01
 6.064e+00  6.111e-01  7.638e-01  1.323e+00  3.907e-01
 6.085e+00  6.130e-01  7.662e-01  1.326e+00  3.867e-01
 6.105e+00  6.150e-01  7.686e-01  1.329e+00  3.827e-01
 6.125e+00  6.169e-01  7.710e-01  1.331e+00  3.787e-01
 6.145e+00  6.188e-01  7.734e-01  1.334e+00  3.747e-01
 6.164e+00  6.207e-01  7.759e-01  1.336e+00  3.708e-01
 6.185e+00  6.226e-01  7.783e-01  1.339e+00  3.668e-01
 6.205e+00  6.246e-01  7.807e-01  1.341e+00  3.628e-01
 6.224e+00  6.265e-01  7.831e-01  1.344e+00  3.588e-01
 6.245e+00  6.284e-01  7.855e-01  1.346e+00  3.549e-01
 6.264e+00  6.303e-01  7.879e-01  1.349e+00  3.509e-01
 6.285e+00  6.323e-01  7.903e-01  1.351e+00  3.469e-01
 6.305e+00  6.342e-01  7.927e-01  1.354e+00  3.429e-01
 6.324e+00  6.361e-01  7.951e-01  1.356e+00  3.389e-01
 6.347e+00  6.380e-01  7.975e-01  1.359e+00  3.349e-01
 6.367e+00  6.400e-01  7.999e-01  1.361e+00  3.310e-01
 6.388e+00  6.419e-01  8.023e-01  1.364e+00  3.270e-01
 6.408e+00  6.438e-01  8.048e-01  1.366e+00  3.230e-01
 6.427e+00  6.458e-01  8.072e-01  1.369e+00  3.190e-01
 6.447e+00  6.477e-01  8.096e-01  1.371e+00  3.149e-01
 6.467e+00  6.497e-01  8.120e-01  1.374e+00  3.109e-01
 6.488e+00  6.516e-01  8.144e-01  1.377e+00  3.069e-01
 6.508e+00  6.535e-01  8.169e-01  1.379e+00  3.029e-01
 6.527e+00  6.555e-01  8.193e-01  1.382e+00  2.989e-01
 6.548e+00  6.574e-01  8.217e-01  1.384e+00  2.949e-01
 6.567e+00  6.593e-01  8.242e-01  1.387e+00  2.909e-01
 6.588e+00  6.613e-01  8.266e-01  1.389e+00  2.868e-01
 6.608e+00  6.632e-01  8.290e-01  1.392e+00  2.828e-01
 6.628e+00  6.652e-01  8.314e-01  1.394e+00  2.788e-01
 6.654e+00  6.671e-01  8.339e-01  1.397e+00  2.748e-01
 6.673e+00  6.691e-01  8.363e-01  1.399e+00  2.708e-01
 6.695e+00  6.710e-01  8.388e-01  1.402e+00  2.667e-01
 6.714e+00  6.730e-01  8.412e-01  1.405e+00  2.626e-01
 6.733e+00  6.750e-01  8.437e-01  1.407e+00  2.586e-01
 6.755e+00  6.769e-01  8.461e-01  1.410e+00  2.545e-01
 6.777e+00  6.789e-01  8.486e-01  1.412e+00  2.504e-01
 6.794e+00  6.809e-01  8.511e-01  1.415e+00  2.463e-01
 6.813e+00  6.829e-01  8.535e-01  1.417e+00  2.423e-01
 6.832e+00  6.848e-01  8.560e-01  1.420e+00  2.382e-01
 6.853e+00  6.868e-01  8.585e-01  1.423e+00  2.341e-01
 6.875e+00  6.888e-01  8.609e-01  1.425e+00  2.301e-01
 6.895e+00  6.907e-01  8.634e-01  1.428e+00  2.260e-01
 6.913e+00  6.927e-01  8.658e-01  1.430e+00  2.219e-01
 6.933e+00  6.947e-01  8.683e-01  1.433e+00  2.178e-01
 6.954e+00  6.966e-01  8.708e-01  1.435e+00  2.138e-01
 6.976e+00  6.986e-01  8.732e-01  1.438e+00  2.097e-01
 6.995e+00  7.006e-01  8.757e-01  1.441e+00  2.056e-01
 7.014e+00  7.025e-01  8.782e-01  1.443e+00  2.015e-01
 7.033e+00  7.045e-01  8.806e-01  1.446e+00  1.974e-01
 7.054e+00  7.065e-01  8.831e-01  1.448e+00  1.934e-01
 7.076e+00  7.085e-01  8.856e-01  1.451e+00  1.893e-01
 7.094e+00  7.104e-01  8.881e-01  1.454e+00  1.852e-01
 7.113e+00  7.124e-01  8.905e-01  1.456e+00  1.811e-01
 7.132e+00  7.144e-01  8.930e-01  1.459e+00  1.770e-01
 7.153e+00  7.164e-01  8.955e-01  1.461e+00  1.729e-01
 7.172e+00  7.183e-01  8.979e-01  1.464e+00  1.689e-01
 7.193e+00  7.203e-01  9.004e-01  1.466e+00  1.648e-01
 7.214e+00  7.223e-01  9.029e-01  1.469e+00  1.607e-01
 7.233e+00  7.242e-01  9.053e-01  1.472e+00  1.566e-01
 7.254e+00  7.262e-01  9.078e-01  1.474e+00  1.525e-01
 7.273e+00  7.282e-01  9.103e-01  1.477e+00  1.485e-01
 7.294e+00  7.302e-01  9.127e-01  1.479e+00  1.444e-01
 7.314e+00  7.321e-01  9.152e-01  1.482e+00  1.403e-01
 7.333e+00  7.341e-01  9.177e-01  1.485e+00  1.362e-01
 7.354e+00  7.361e-01  9.202e-01  1.487e+00  1.321e-01
 7.373e+00  7.381e-01  9.226e-01  1.490e+00  1.280e-01
 7.396e+00  7.401e-01  9.251e-01  1.492e+00  1.239e-01
 7.415e+00  7.420e-01  9.276e-01  1.495e+00  1.198e-01
 7.434e+00  7.440e-01  9.301e-01  1.498e+00  1.157e-01
 7.453e+00  7.460e-01  9.325e-01  1.500e+00  1.116e-01
 7.472e+00  7.480e-01  9.350e-01  1.503e+00  1.075e-01
 7.497e+00  7.500e-01  9.375e-01  1.505e+00  1.034e-01
 7.538e+00  7.519e-01  9.400e-01  1.508e+00  9.935e-02
 7.554e+00  7.539e-01  9.425e-01  1.511e+00  9.524e-02
 7.567e+00  7.560e-01  9.450e-01  1.513e+00  9.101e-02
 7.582e+00  7.580e-01  9.476e-01  1.516e+00  8.679e-02
 7.602e+00  7.600e-01  9.501e-01  1.519e+00  8.260e-02
 7.616e+00  7.620e-01  9.526e-01  1.521e+00  7.845e-02
 7.632e+00  7.640e-01  9.551e-01  1.524e+00  7.430e-02
 7.653e+00  7.660e-01  9.576e-01  1.526e+00  7.019e-02
 7.672e+00  7.680e-01  9.601e-01  1.529e+00  6.610e-02
 7.693e+00  7.700e-01  9.625e-01  1.532e+00  6.201e-02
 7.714e+00  7.720e-01  9.650e-01  1.534e+00  5.793e-02
 7.732e+00  7.739e-01  9.675e-01  1.537e+00  5.384e-02
 7.755e+00  7.759e-01  9.700e-01  1.539e+00  4.974e-02
