 1.227e+00  7.771e-02  9.741e-02  6.032e-01  1.508e+00
 1.244e+00  7.986e-02  1.001e-01  6.043e-01  1.504e+00
 1.262e+00  8.202e-02  1.028e-01  6.065e-01  1.500e+00
 1.284e+00  8.418e-02  1.055e-01  6.087e-01  1.496e+00
 1.304e+00  8.636e-02  1.082e-01  6.098e-01  1.493e+00
 1.327e+00  8.855e-02  1.110e-01  6.141e-01  1.487e+00
 1.347e+00  9.074e-02  1.137e-01  6.163e-01  1.483e+00
 1.364e+00  9.296e-02  1.165e-01  6.185e-01  1.479e+00
 1.385e+00  9.520e-02  1.193e-01  6.207e-01  1.475e+00
 1.406e+00  9.744e-02  1.221e-01  6.229e-01  1.471e+00
 1.428e+00  9.969e-02  1.249e-01  6.250e-01  1.467e+00
 1.446e+00  1.020e-01  1.277e-01  6.272e-01  1.462e+00
 1.464e+00  1.042e-01  1.306e-01  6.283e-01  1.459e+00
 1.485e+00  1.065e-01  1.334e-01  6.349e-01  1.452e+00
 1.504e+00  1.088e-01  1.363e-01  6.370e-01  1.448e+00
 1.529e+00  1.111e-01  1.392e-01  6.381e-01  1.444e+00
 1.547e+00  1.134e-01  1.420e-01  6.425e-01  1.438e+00
 1.563e+00  1.157e-01  1.449e-01  6.447e-01  1.434e+00
 1.584e+00  1.180e-01  1.479e-01  6.469e-01  1.430e+00
 1.604e+00  1.204e-01  1.508e-01  6.512e-01  1.424e+00
 1.627e+00  1.227e-01  1.537e-01  6.567e-01  1.418e+00
 1.646e+00  1.250e-01  1.566e-01  6.600e-01  1.413e+00
 1.664e+00  1.274e-01  1.595e-01  6.610e-01  1.409e+00
 1.684e+00  1.297e-01  1.625e-01  6.665e-01  1.403e+00
 1.704e+00  1.321e-01  1.654e-01  6.709e-01  1.397e+00
 1.730e+00  1.344e-01  1.684e-01  6.763e-01  1.391e+00
 1.747e+00  1.368e-01  1.713e-01  6.796e-01  1.386e+00
 1.764e+00  1.392e-01  1.743e-01  6.818e-01  1.382e+00
 1.785e+00  1.415e-01  1.773e-01  6.872e-01  1.375e+00
 1.805e+00  1.439e-01  1.803e-01  6.872e-01  1.372e+00
 1.824e+00  1.463e-01  1.832e-01  6.894e-01  1.368e+00
 1.847e+00  1.487e-01  1.862e-01  6.960e-01  1.361e+00
 1.863e+00  1.511e-01  1.892e-01  6.970e-01  1.357e+00
 1.884e+00  1.535e-01  1.922e-01  7.003e-01  1.352e+00
 1.904e+00  1.559e-01  1.952e-01  7.025e-01  1.348e+00
 1.923e+00  1.583e-01  1.982e-01  7.047e-01  1.343e+00
 1.947e+00  1.607e-01  2.012e-01  7.090e-01  1.338e+00
 1.963e+00  1.631e-01  2.042e-01  7.101e-01  1.334e+00
 1.984e+00  1.655e-01  2.072e-01  7.156e-01  1.328e+00
 2.004e+00  1.679e-01  2.102e-01  7.189e-01  1.323e+00
 2.024e+00  1.703e-01  2.132e-01  7.221e-01  1.318e+00
 2.049e+00  1.727e-01  2.162e-01  7.254e-01  1.312e+00
 2.066e+00  1.751e-01  2.192e-01  7.276e-01  1.308e+00
 2.085e+00  1.775e-01  2.222e-01  7.319e-01  1.302e+00
 2.104e+00  1.799e-01  2.253e-01  7.352e-01  1.297e+00
 2.124e+00  1.823e-01  2.283e-01  7.385e-01  1.292e+00
 2.151e+00  1.847e-01  2.313e-01  7.429e-01  1.286e+00
 2.168e+00  1.871e-01  2.343e-01  7.461e-01  1.281e+00
 2.186e+00  1.895e-01  2.373e-01  7.494e-01  1.276e+00
 2.206e+00  1.920e-01  2.403e-01  7.516e-01  1.272e+00
 2.224e+00  1.944e-01  2.433e-01  7.559e-01  1.266e+00
 2.249e+00  1.968e-01  2.464e-01  7.625e-01  1.259e+00
 2.264e+00  1.992e-01  2.494e-01  7.636e-01  1.255e+00
 2.286e+00  2.016e-01  2.524e-01  7.669e-01  1.250e+00
 2.303e+00  2.040e-01  2.554e-01  7.701e-01  1.245e+00
 2.323e+00  2.064e-01  2.584e-01  7.734e-01  1.240e+00
 2.346e+00  2.088e-01  2.614e-01  7.767e-01  1.235e+00
 2.367e+00  2.112e-01  2.644e-01  7.832e-01  1.228e+00
 2.384e+00  2.136e-01  2.674e-01  7.843e-01  1.224e+00
 2.404e+00  2.160e-01  2.704e-01  7.876e-01  1.219e+00
 2.424e+00  2.184e-01  2.734e-01  7.909e-01  1.214e+00
 2.446e+00  2.208e-01  2.764e-01  7.952e-01  1.209e+00
 2.467e+00  2.232e-01  2.793e-01  8.007e-01  1.202e+00
 2.487e+00  2.256e-01  2.823e-01  8.029e-01  1.198e+00
 2.505e+00  2.280e-01  2.853e-01  8.050e-01  1.193e+00
 2.525e+00  2.303e-01  2.883e-01  8.083e-01  1.188e+00
 2.546e+00  2.327e-01  2.913e-01  8.105e-01  1.184e+00
 2.572e+00  2.351e-01  2.942e-01  8.159e-01  1.178e+00
 2.589e+00  2.375e-01  2.972e-01  8.181e-01  1.173e+00
 2.606e+00  2.399e-01  3.002e-01  8.203e-01  1.169e+00
 2.623e+00  2.423e-01  3.032e-01  8.236e-01  1.164e+00
 2.644e+00  2.446e-01  3.061e-01  8.258e-01  1.160e+00
 2.667e+00  2.470e-01  3.091e-01  8.301e-01  1.154e+00
 2.687e+00  2.494e-01  3.120e-01  8.323e-01  1.150e+00
 2.705e+00  2.517e-01  3.150e-01  8.334e-01  1.146e+00
 2.724e+00  2.541e-01  3.179e-01  8.345e-01  1.143e+00
 2.745e+00  2.564e-01  3.208e-01  8.367e-01  1.138e+00
 2.768e+00  2.588e-01  3.238e-01  8.388e-01  1.134e+00
 2.787e+00  2.611e-01  3.267e-01  8.421e-01  1.129e+00
 2.806e+00  2.635e-01  3.296e-01  8.421e-01  1.126e+00
 2.824e+00  2.658e-01  3.326e-01  8.454e-01  1.121e+00
 2.847e+00  2.682e-01  3.355e-01  8.487e-01  1.116e+00
 2.866e+00  2.705e-01  3.384e-01  8.530e-01  1.111e+00
 2.887e+00  2.728e-01  3.413e-01  8.607e-01  1.103e+00
 2.906e+00  2.752e-01  3.442e-01  8.628e-01  1.098e+00
 2.923e+00  2.775e-01  3.471e-01  8.650e-01  1.094e+00
 2.944e+00  2.798e-01  3.500e-01  8.694e-01  1.089e+00
 2.963e+00  2.821e-01  3.529e-01  8.738e-01  1.083e+00
 2.987e+00  2.844e-01  3.558e-01  8.792e-01  1.077e+00
 3.004e+00  2.867e-01  3.587e-01  8.814e-01  1.072e+00
 3.026e+00  2.890e-01  3.616e-01  8.858e-01  1.067e+00
 3.045e+00  2.913e-01  3.644e-01  8.890e-01  1.062e+00
 3.064e+00  2.936e-01  3.673e-01  8.923e-01  1.057e+00
 3.089e+00  2.959e-01  3.702e-01  9.010e-01  1.049e+00
 3.106e+00  2.982e-01  3.730e-01  9.043e-01  1.044e+00
 3.124e+00  3.005e-01  3.759e-01  9.076e-01  1.039e+00
 3.146e+00  3.028e-01  3.787e-01  9.130e-01  1.032e+00
 3.164e+00  3.051e-01  3.816e-01  9.174e-01  1.027e+00
 3.189e+00  3.073e-01  3.844e-01  9.239e-01  1.020e+00
 3.207e+00  3.096e-01  3.873e-01  9.261e-01  1.016e+00
 3.224e+00  3.119e-01  3.901e-01  9.272e-01  1.012e+00
 3.246e+00  3.141e-01  3.929e-01  9.294e-01  1.008e+00
 3.262e+00  3.164e-01  3.958e-01  9.327e-01  1.003e+00
 3.288e+00  3.187e-01  3.986e-01  9.381e-01  9.968e-01
 3.304e+00  3.209e-01  4.014e-01  9.392e-01  9.934e-01
 3.324e+00  3.232e-01  4.042e-01  9.436e-01  9.878e-01
 3.346e+00  3.254e-01  4.070e-01  9.458e-01  9.836e-01
 3.364e+00  3.277e-01  4.098e-01  9.468e-01  9.802e-01
 3.391e+00  3.299e-01  4.126e-01  9.512e-01  9.746e-01
 3.409e+00  3.321e-01  4.154e-01  9.556e-01  9.691e-01
 3.426e+00  3.344e-01  4.182e-01  9.567e-01  9.657e-01
 3.447e+00  3.366e-01  4.210e-01  9.599e-01  9.608e-01
 3.463e+00  3.389e-01  4.238e-01  9.643e-01  9.553e-01
 3.485e+00  3.411e-01  4.265e-01  9.676e-01  9.505e-01
 3.507e+00  3.433e-01  4.293e-01  9.730e-01  9.443e-01
 3.526e+00  3.455e-01  4.321e-01  9.752e-01  9.401e-01
 3.547e+00  3.477e-01  4.348e-01  9.774e-01  9.360e-01
 3.562e+00  3.499e-01  4.376e-01  9.785e-01  9.326e-01
 3.586e+00  3.521e-01  4.403e-01  9.828e-01  9.271e-01
 3.609e+00  3.543e-01  4.431e-01  9.861e-01  9.223e-01
 3.624e+00  3.565e-01  4.458e-01  9.894e-01  9.175e-01
 3.644e+00  3.587e-01  4.485e-01  9.905e-01  9.141e-01
 3.663e+00  3.609e-01  4.513e-01  9.937e-01  9.093e-01
 3.687e+00  3.631e-01  4.540e-01  9.970e-01  9.046e-01
 3.709e+00  3.653e-01  4.567e-01  1.004e+00  8.977e-01
 3.727e+00  3.675e-01  4.594e-01  1.005e+00  8.943e-01
 3.746e+00  3.696e-01  4.622e-01  1.009e+00  8.889e-01
 3.764e+00  3.718e-01  4.649e-01  1.011e+00  8.848e-01
 3.787e+00  3.740e-01  4.676e-01  1.014e+00  8.800e-01
 3.810e+00  3.762e-01  4.703e-01  1.020e+00  8.739e-01
 3.827e+00  3.783e-01  4.730e-01  1.022e+00  8.698e-01
 3.846e+00  3.805e-01  4.757e-01  1.024e+00  8.658e-01
 3.863e+00  3.827e-01  4.784e-01  1.028e+00  8.610e-01
 3.887e+00  3.848e-01  4.811e-01  1.032e+00  8.556e-01
 3.909e+00  3.870e-01  4.838e-01  1.035e+00  8.509e-01
 3.926e+00  3.891e-01  4.865e-01  1.037e+00  8.468e-01
 3.946e+00  3.913e-01  4.892e-01  1.041e+00  8.421e-01
 3.963e+00  3.934e-01  4.918e-01  1.043e+00  8.380e-01
 3.987e+00  3.955e-01  4.945e-01  1.046e+00  8.333e-01
 4.004e+00  3.977e-01  4.972e-01  1.049e+00  8.286e-01
 4.026e+00  3.998e-01  4.998e-01  1.054e+00  8.232e-01
 4.046e+00  4.019e-01  5.025e-01  1.057e+00  8.185e-01
 4.063e+00  4.041e-01  5.051e-01  1.061e+00  8.131e-01
 4.087e+00  4.062e-01  5.078e-01  1.066e+00  8.077e-01
 4.104e+00  4.083e-01  5.104e-01  1.070e+00  8.024e-01
 4.127e+00  4.104e-01  5.131e-01  1.074e+00  7.970e-01
 4.146e+00  4.125e-01  5.157e-01  1.078e+00  7.923e-01
 4.163e+00  4.146e-01  5.184e-01  1.082e+00  7.870e-01
 4.186e+00  4.167e-01  5.210e-01  1.085e+00  7.823e-01
 4.206e+00  4.188e-01  5.236e-01  1.088e+00  7.783e-01
 4.229e+00  4.210e-01  5.263e-01  1.093e+00  7.723e-01
 4.247e+00  4.231e-01  5.289e-01  1.095e+00  7.683e-01
 4.264e+00  4.252e-01  5.315e-01  1.098e+00  7.636e-01
 4.286e+00  4.273e-01  5.341e-01  1.102e+00  7.589e-01
 4.304e+00  4.294e-01  5.368e-01  1.105e+00  7.543e-01
 4.328e+00  4.315e-01  5.394e-01  1.109e+00  7.489e-01
 4.346e+00  4.335e-01  5.420e-01  1.112e+00  7.450e-01
 4.363e+00  4.356e-01  5.446e-01  1.116e+00  7.396e-01
 4.386e+00  4.377e-01  5.472e-01  1.120e+00  7.343e-01
 4.404e+00  4.398e-01  5.498e-01  1.124e+00  7.297e-01
 4.428e+00  4.419e-01  5.524e-01  1.127e+00  7.250e-01
 4.446e+00  4.440e-01  5.550e-01  1.130e+00  7.204e-01
 4.489e+00  4.460e-01  5.576e-01  1.140e+00  7.118e-01
 4.508e+00  4.481e-01  5.602e-01  1.142e+00  7.078e-01
 4.524e+00  4.502e-01  5.629e-01  1.145e+00  7.031e-01
 4.547e+00  4.524e-01  5.655e-01  1.150e+00  6.978e-01
 4.563e+00  4.545e-01  5.682e-01  1.153e+00  6.931e-01
 4.582e+00  4.566e-01  5.709e-01  1.157e+00  6.877e-01
 4.602e+00  4.588e-01  5.735e-01  1.162e+00  6.824e-01
 4.623e+00  4.609e-01  5.761e-01  1.165e+00  6.777e-01
 4.647e+00  4.630e-01  5.788e-01  1.168e+00  6.731e-01
 4.663e+00  4.651e-01  5.814e-01  1.172e+00  6.684e-01
 4.697e+00  4.672e-01  5.840e-01  1.175e+00  6.638e-01
 4.744e+00  4.693e-01  5.867e-01  1.180e+00  6.578e-01
 4.786e+00  4.714e-01  5.893e-01  1.185e+00  6.525e-01
 4.831e+00  4.736e-01  5.921e-01  1.190e+00  6.464e-01
 4.875e+00  4.759e-01  5.949e-01  1.192e+00  6.422e-01
 4.892e+00  4.783e-01  5.979e-01  1.192e+00  6.391e-01
 4.911e+00  4.807e-01  6.009e-01  1.192e+00  6.360e-01
 4.928e+00  4.831e-01  6.039e-01  1.193e+00  6.323e-01
 4.949e+00  4.855e-01  6.069e-01  1.194e+00  6.286e-01
 4.966e+00  4.879e-01  6.098e-01  1.194e+00  6.255e-01
 4.984e+00  4.903e-01  6.128e-01  1.196e+00  6.218e-01
 5.001e+00  4.926e-01  6.157e-01  1.197e+00  6.182e-01
 5.019e+00  4.950e-01  6.187e-01  1.199e+00  6.138e-01
 5.037e+00  4.973e-01  6.216e-01  1.199e+00  6.109e-01
 5.061e+00  4.996e-01  6.245e-01  1.198e+00  6.086e-01
 5.078e+00  5.020e-01  6.273e-01  1.200e+00  6.044e-01
 5.097e+00  5.043e-01  6.302e-01  1.200e+00  6.015e-01
 5.115e+00  5.066e-01  6.331e-01  1.203e+00  5.965e-01
 5.134e+00  5.088e-01  6.359e-01  1.204e+00  5.930e-01
 5.151e+00  5.111e-01  6.388e-01  1.206e+00  5.888e-01
 5.172e+00  5.134e-01  6.416e-01  1.209e+00  5.846e-01
 5.191e+00  5.156e-01  6.444e-01  1.212e+00  5.798e-01
 5.209e+00  5.179e-01  6.472e-01  1.215e+00  5.749e-01
 5.227e+00  5.201e-01  6.500e-01  1.216e+00  5.714e-01
 5.244e+00  5.223e-01  6.528e-01  1.218e+00  5.673e-01
 5.264e+00  5.245e-01  6.555e-01  1.221e+00  5.632e-01
 5.281e+00  5.267e-01  6.583e-01  1.223e+00  5.591e-01
 5.299e+00  5.289e-01  6.610e-01  1.226e+00  5.543e-01
 5.318e+00  5.311e-01  6.637e-01  1.227e+00  5.509e-01
 5.336e+00  5.333e-01  6.664e-01  1.230e+00  5.461e-01
 5.354e+00  5.354e-01  6.691e-01  1.235e+00  5.407e-01
 5.375e+00  5.376e-01  6.718e-01  1.238e+00  5.360e-01
 5.394e+00  5.397e-01  6.745e-01  1.240e+00  5.319e-01
 5.412e+00  5.418e-01  6.771e-01  1.244e+00  5.272e-01
 5.429e+00  5.440e-01  6.798e-01  1.248e+00  5.219e-01
 5.447e+00  5.461e-01  6.824e-01  1.249e+00  5.185e-01
 5.469e+00  5.482e-01  6.851e-01  1.252e+00  5.139e-01
 5.487e+00  5.503e-01  6.877e-01  1.256e+00  5.092e-01
 5.504e+00  5.524e-01  6.903e-01  1.259e+00  5.045e-01
 5.523e+00  5.544e-01  6.929e-01  1.261e+00  5.006e-01
 5.541e+00  5.565e-01  6.955e-01  1.265e+00  4.953e-01
 5.559e+00  5.586e-01  6.981e-01  1.268e+00  4.913e-01
 5.579e+00  5.606e-01  7.007e-01  1.271e+00  4.867e-01
 5.598e+00  5.627e-01  7.032e-01  1.273e+00  4.828e-01
 5.614e+00  5.647e-01  7.058e-01  1.277e+00  4.775e-01
 5.633e+00  5.668e-01  7.083e-01  1.281e+00  4.729e-01
 5.651e+00  5.688e-01  7.109e-01  1.284e+00  4.684e-01
 5.669e+00  5.708e-01  7.134e-01  1.287e+00  4.638e-01
 5.694e+00  5.728e-01  7.159e-01  1.290e+00  4.592e-01
 5.712e+00  5.748e-01  7.184e-01  1.294e+00  4.547e-01
 5.730e+00  5.768e-01  7.209e-01  1.297e+00  4.502e-01
 5.747e+00  5.788e-01  7.235e-01  1.298e+00  4.469e-01
 5.764e+00  5.809e-01  7.260e-01  1.301e+00  4.424e-01
 5.785e+00  5.828e-01  7.284e-01  1.305e+00  4.379e-01
 5.803e+00  5.848e-01  7.309e-01  1.307e+00  4.340e-01
 5.819e+00  5.868e-01  7.334e-01  1.310e+00  4.295e-01
 5.839e+00  5.888e-01  7.359e-01  1.312e+00  4.257e-01
 5.858e+00  5.907e-01  7.383e-01  1.313e+00  4.225e-01
 5.882e+00  5.927e-01  7.408e-01  1.312e+00  4.207e-01
 5.899e+00  5.947e-01  7.432e-01  1.316e+00  4.162e-01
 5.916e+00  5.966e-01  7.457e-01  1.316e+00  4.138e-01
 5.935e+00  5.986e-01  7.481e-01  1.317e+00  4.106e-01
 5.953e+00  6.006e-01  7.505e-01  1.318e+00  4.075e-01
 5.970e+00  6.025e-01  7.530e-01  1.319e+00  4.044e-01
 5.990e+00  6.044e-01  7.554e-01  1.320e+00  4.013e-01
 6.007e+00  6.064e-01  7.578e-01  1.321e+00  3.982e-01
 6.024e+00  6.083e-01  7.602e-01  1.323e+00  3.944e-01
 6.042e+00  6.102e-01  7.626e-01  1.325e+00  3.907e-01
 6.060e+00  6.121e-01  7.650e-01  1.328e+00  3.869e-01
 6.078e+00  6.140e-01  7.674e-01  1.329e+00  3.839e-01
 6.099e+00  6.159e-01  7.697e-01  1.332e+00  3.794e-01
 6.115e+00  6.178e-01  7.721e-01  1.333e+00  3.764e-01
 6.134e+00  6.197e-01  7.745e-01  1.334e+00  3.734e-01
 6.152e+00  6.216e-01  7.768e-01  1.336e+00  3.696e-01
 6.169e+00  6.235e-01  7.792e-01  1.338e+00  3.659e-01
 6.187e+00  6.254e-01  7.815e-01  1.340e+00  3.629e-01
 6.209e+00  6.273e-01  7.839e-01  1.343e+00  3.585e-01
 6.226e+00  6.291e-01  7.862e-01  1.344e+00  3.555e-01
 6.244e+00  6.310e-01  7.885e-01  1.346e+00  3.518e-01
 6.262e+00  6.329e-01  7.909e-01  1.348e+00  3.481e-01
 6.283e+00  6.347e-01  7.932e-01  1.350e+00  3.444e-01
 6.307e+00  6.366e-01  7.955e-01  1.354e+00  3.401e-01
 6.324e+00  6.384e-01  7.978e-01  1.357e+00  3.357e-01
 6.346e+00  6.403e-01  8.002e-01  1.359e+00  3.320e-01
 6.363e+00  6.422e-01  8.025e-01  1.360e+00  3.290e-01
 6.384e+00  6.440e-01  8.049e-01  1.365e+00  3.239e-01
 6.407e+00  6.459e-01  8.072e-01  1.367e+00  3.202e-01
 6.425e+00  6.478e-01  8.095e-01  1.371e+00  3.151e-01
 6.446e+00  6.496e-01  8.119e-01  1.377e+00  3.093e-01
 6.463e+00  6.515e-01  8.142e-01  1.381e+00  3.043e-01
 6.485e+00  6.534e-01  8.166e-01  1.385e+00  2.992e-01
 6.507e+00  6.553e-01  8.189e-01  1.390e+00  2.941e-01
 6.522e+00  6.571e-01  8.213e-01  1.393e+00  2.898e-01
 6.544e+00  6.590e-01  8.237e-01  1.397e+00  2.847e-01
 6.562e+00  6.609e-01  8.260e-01  1.401e+00  2.803e-01
 6.582e+00  6.628e-01  8.284e-01  1.402e+00  2.773e-01
 6.602e+00  6.647e-01  8.307e-01  1.403e+00  2.742e-01
 6.624e+00  6.665e-01  8.331e-01  1.404e+00  2.712e-01
 6.644e+00  6.684e-01  8.354e-01  1.404e+00  2.688e-01
 6.664e+00  6.703e-01  8.378e-01  1.403e+00  2.671e-01
 6.686e+00  6.722e-01  8.401e-01  1.404e+00  2.641e-01
 6.703e+00  6.741e-01  8.425e-01  1.404e+00  2.617e-01
 6.727e+00  6.760e-01  8.449e-01  1.405e+00  2.587e-01
 6.746e+00  6.779e-01  8.472e-01  1.407e+00  2.550e-01
 6.764e+00  6.798e-01  8.496e-01  1.410e+00  2.505e-01
 6.785e+00  6.817e-01  8.520e-01  1.414e+00  2.461e-01
 6.803e+00  6.836e-01  8.544e-01  1.416e+00  2.424e-01
 6.829e+00  6.855e-01  8.568e-01  1.418e+00  2.386e-01
 6.847e+00  6.874e-01  8.592e-01  1.421e+00  2.342e-01
 6.864e+00  6.894e-01  8.616e-01  1.425e+00  2.297e-01
 6.882e+00  6.913e-01  8.640e-01  1.429e+00  2.246e-01
 6.902e+00  6.932e-01  8.664e-01  1.431e+00  2.208e-01
 6.928e+00  6.951e-01  8.687e-01  1.434e+00  2.164e-01
 6.943e+00  6.970e-01  8.711e-01  1.437e+00  2.126e-01
 6.963e+00  6.989e-01  8.735e-01  1.438e+00  2.096e-01
 6.983e+00  7.008e-01  8.759e-01  1.441e+00  2.051e-01
 7.003e+00  7.028e-01  8.783e-01  1.443e+00  2.014e-01
 7.029e+00  7.047e-01  8.807e-01  1.445e+00  1.976e-01
 7.047e+00  7.066e-01  8.831e-01  1.446e+00  1.946e-01
 7.064e+00  7.085e-01  8.855e-01  1.448e+00  1.915e-01
 7.084e+00  7.105e-01  8.880e-01  1.450e+00  1.877e-01
 7.104e+00  7.124e-01  8.904e-01  1.452e+00  1.839e-01
 7.129e+00  7.143e-01  8.928e-01  1.454e+00  1.802e-01
 7.147e+00  7.162e-01  8.952e-01  1.457e+00  1.757e-01
 7.164e+00  7.182e-01  8.976e-01  1.460e+00  1.719e-01
 7.187e+00  7.201e-01  9.000e-01  1.462e+00  1.681e-01
 7.204e+00  7.221e-01  9.025e-01  1.465e+00  1.637e-01
 7.222e+00  7.240e-01  9.049e-01  1.467e+00  1.599e-01
 7.243e+00  7.259e-01  9.073e-01  1.472e+00  1.547e-01
 7.264e+00  7.279e-01  9.097e-01  1.474e+00  1.509e-01
 7.284e+00  7.298e-01  9.121e-01  1.475e+00  1.479e-01
 7.303e+00  7.317e-01  9.146e-01  1.477e+00  1.441e-01
 7.324e+00  7.337e-01  9.170e-01  1.478e+00  1.410e-01
 7.350e+00  7.356e-01  9.194e-01  1.478e+00  1.387e-01
 7.367e+00  7.376e-01  9.218e-01  1.480e+00  1.349e-01
 7.386e+00  7.395e-01  9.243e-01  1.482e+00  1.311e-01
 7.403e+00  7.415e-01  9.267e-01  1.485e+00  1.274e-01
 7.424e+00  7.434e-01  9.292e-01  1.488e+00  1.228e-01
 7.447e+00  7.454e-01  9.316e-01  1.490e+00  1.191e-01
 7.463e+00  7.473e-01  9.340e-01  1.494e+00  1.138e-01
 7.483e+00  7.493e-01  9.365e-01  1.498e+00  1.093e-01
 7.502e+00  7.512e-01  9.389e-01  1.501e+00  1.048e-01
 7.523e+00  7.532e-01  9.414e-01  1.503e+00  1.010e-01
 7.550e+00  7.551e-01  9.438e-01  1.506e+00  9.651e-02
 7.564e+00  7.571e-01  9.463e-01  1.510e+00  9.201e-02
 7.582e+00  7.590e-01  9.487e-01  1.512e+00  8.820e-02
 7.603e+00  7.610e-01  9.512e-01  1.513e+00  8.515e-02
 7.627e+00  7.629e-01  9.536e-01  1.518e+00  7.917e-02
 7.647e+00  7.649e-01  9.561e-01  1.523e+00  7.395e-02
 7.663e+00  7.668e-01  9.585e-01  1.525e+00  7.014e-02
 7.687e+00  7.688e-01  9.610e-01  1.528e+00  6.561e-02
 7.703e+00  7.708e-01  9.634e-01  1.533e+00  6.041e-02
 7.723e+00  7.727e-01  9.659e-01  1.535e+00  5.659e-02
 7.743e+00  7.747e-01  9.683e-01  1.537e+00  5.278e-02
 7.764e+00  7.767e-01  9.708e-01  1.539e+00  4.897e-02
