 0.000e+00  0.000e+00  0.000e+00  5.236e-01  1.281e+00
 6.088e-02  0.000e+00  0.000e+00  5.236e-01  1.281e+00
 1.150e-01  0.000e+00  0.000e+00  5.236e-01  1.281e+00
 1.680e-01  2.985e-03  2.721e-03  5.574e-01  1.277e+00
 2.203e-01  6.753e-03  7.476e-03  6.098e-01  1.271e+00
 2.755e-01  1.065e-02  1.259e-02  6.490e-01  1.264e+00
 3.251e-01  1.430e-02  1.813e-02  6.752e-01  1.258e+00
 3.813e-01  1.776e-02  2.361e-02  7.047e-01  1.251e+00
 4.395e-01  2.125e-02  2.936e-02  7.265e-01  1.244e+00
 4.925e-01  2.488e-02  3.511e-02  7.559e-01  1.238e+00
 5.487e-01  2.834e-02  4.096e-02  7.778e-01  1.231e+00
 5.767e-01  3.130e-02  4.707e-02  7.963e-01  1.224e+00
 5.966e-01  3.448e-02  5.290e-02  8.050e-01  1.218e+00
 6.155e-01  3.738e-02  5.898e-02  8.149e-01  1.211e+00
 6.345e-01  4.034e-02  6.498e-02  8.214e-01  1.205e+00
 6.541e-01  4.329e-02  7.115e-02  8.258e-01  1.198e+00
 6.733e-01  4.607e-02  7.729e-02  8.345e-01  1.192e+00
 6.927e-01  4.891e-02  8.335e-02  8.432e-01  1.185e+00
 7.112e-01  5.207e-02  8.927e-02  8.508e-01  1.178e+00
 7.305e-01  5.520e-02  9.521e-02  8.596e-01  1.172e+00
 7.482e-01  5.812e-02  1.011e-01  8.661e-01  1.165e+00
 7.703e-01  6.101e-02  1.071e-01  8.716e-01  1.159e+00
 7.887e-01  6.374e-02  1.131e-01  8.792e-01  1.153e+00
 8.075e-01  6.655e-02  1.191e-01  8.847e-01  1.146e+00
 8.265e-01  6.944e-02  1.250e-01  8.923e-01  1.140e+00
 8.448e-01  7.230e-02  1.309e-01  8.988e-01  1.134e+00
 8.646e-01  7.511e-02  1.368e-01  9.054e-01  1.127e+00
 8.932e-01  7.803e-02  1.429e-01  9.119e-01  1.121e+00
 9.241e-01  8.099e-02  1.485e-01  9.228e-01  1.114e+00
 9.549e-01  8.455e-02  1.540e-01  9.228e-01  1.108e+00
 9.866e-01  9.033e-02  1.574e-01  9.152e-01  1.102e+00
 1.016e+00  9.651e-02  1.606e-01  9.021e-01  1.095e+00
 1.045e+00  1.030e-01  1.634e-01  8.814e-01  1.089e+00
 1.074e+00  1.095e-01  1.660e-01  8.607e-01  1.083e+00
 1.100e+00  1.162e-01  1.685e-01  8.443e-01  1.077e+00
 1.129e+00  1.229e-01  1.709e-01  8.225e-01  1.070e+00
 1.156e+00  1.300e-01  1.731e-01  7.985e-01  1.064e+00
 1.184e+00  1.371e-01  1.751e-01  7.734e-01  1.058e+00
 1.212e+00  1.443e-01  1.770e-01  7.581e-01  1.052e+00
 1.241e+00  1.515e-01  1.788e-01  7.330e-01  1.046e+00
 1.271e+00  1.585e-01  1.803e-01  7.090e-01  1.041e+00
 1.298e+00  1.658e-01  1.818e-01  6.840e-01  1.035e+00
 1.325e+00  1.731e-01  1.830e-01  6.610e-01  1.030e+00
 1.353e+00  1.804e-01  1.840e-01  6.392e-01  1.025e+00
 1.382e+00  1.876e-01  1.848e-01  6.218e-01  1.020e+00
 1.410e+00  1.950e-01  1.855e-01  5.978e-01  1.015e+00
 1.436e+00  2.024e-01  1.862e-01  5.727e-01  1.010e+00
 1.463e+00  2.098e-01  1.866e-01  5.509e-01  1.005e+00
 1.493e+00  2.171e-01  1.868e-01  5.356e-01  1.001e+00
 1.521e+00  2.245e-01  1.869e-01  5.105e-01  9.962e-01
 1.550e+00  2.318e-01  1.869e-01  4.887e-01  9.919e-01
 1.581e+00  2.393e-01  1.868e-01  4.625e-01  9.878e-01
 1.613e+00  2.467e-01  1.863e-01  4.396e-01  9.840e-01
 1.642e+00  2.540e-01  1.857e-01  4.167e-01  9.804e-01
 1.673e+00  2.611e-01  1.851e-01  3.851e-01  9.770e-01
 1.702e+00  2.687e-01  1.842e-01  3.698e-01  9.736e-01
 1.734e+00  2.759e-01  1.832e-01  3.371e-01  9.705e-01
 1.767e+00  2.833e-01  1.819e-01  3.131e-01  9.676e-01
 1.799e+00  2.903e-01  1.803e-01  2.869e-01  9.653e-01
 1.832e+00  2.975e-01  1.787e-01  2.640e-01  9.628e-01
 1.864e+00  3.047e-01  1.766e-01  2.302e-01  9.608e-01
 1.899e+00  3.118e-01  1.745e-01  2.083e-01  9.591e-01
 1.920e+00  3.188e-01  1.722e-01  1.920e-01  9.575e-01
 1.939e+00  3.256e-01  1.700e-01  1.756e-01  9.560e-01
 1.957e+00  3.327e-01  1.676e-01  1.593e-01  9.546e-01
 1.975e+00  3.397e-01  1.649e-01  1.429e-01  9.535e-01
